"network","week","wordcounts","show","year","death_text","health_text"
"msnbc",15,2046,"NBC_News_Special_Report_Coronavirus_Pandemic",2020,25,116
"msnbc",16,1577,"On_Assignment_With_Richard_Engel",2020,20,58
"msnbc",40,1249,"On_Assignment_With_Richard_Engel",2020,8,30
"msnbc",46,1840,"On_Assignment_With_Richard_Engel",2020,19,129
"msnbc",47,1827,"On_Assignment_With_Richard_Engel",2020,16,133
"msnbc",48,1480,"On_Assignment_With_Richard_Engel",2020,15,110
"msnbc",16,1814,"One_World_Together_at_Home",2020,18,69
"msnbc",9,318,"PoliticsNation",2020,2,4
"msnbc",10,194,"PoliticsNation",2020,3,3
"msnbc",12,1667,"PoliticsNation",2020,6,43
"msnbc",13,1844,"PoliticsNation",2020,13,46
"msnbc",14,837,"PoliticsNation",2020,4,16
"msnbc",16,1050,"PoliticsNation",2020,3,9
"msnbc",17,2088,"PoliticsNation",2020,23,59
"msnbc",18,1069,"PoliticsNation",2020,10,19
"msnbc",20,520,"PoliticsNation",2020,5,8
"msnbc",22,121,"PoliticsNation",2020,2,4
"msnbc",26,1025,"PoliticsNation",2020,8,12
"msnbc",30,770,"PoliticsNation",2020,3,5
"msnbc",31,962,"PoliticsNation",2020,20,24
"msnbc",35,271,"PoliticsNation",2020,5,8
"msnbc",36,129,"PoliticsNation",2020,5,2
"msnbc",37,575,"PoliticsNation",2020,10,5
"msnbc",44,723,"PoliticsNation",2020,9,11
"msnbc",45,680,"PoliticsNation",2020,9,16
"msnbc",46,738,"PoliticsNation",2020,9,20
"msnbc",48,810,"PoliticsNation",2020,7,16
"msnbc",50,1297,"PoliticsNation",2020,17,50
"msnbc",51,1817,"PoliticsNation",2020,13,90
"msnbc",52,915,"PoliticsNation",2020,8,18
"msnbc",40,1160,"Presidential_Debate_on_MSNBC",2020,15,20
"msnbc",43,1141,"Presidential_Debate_on_MSNBC",2020,12,26
"msnbc",12,1826,"Red_White__Who",2020,22,92
"msnbc",10,1653,"Richard_Engel_on_Assignment",2020,23,83
"msnbc",9,4339,"South_Carolina_Primary_Decision_2020",2020,25,142
"msnbc",9,483,"Super_Tuesday_Decision_2020",2020,7,25
"msnbc",11,3656,"The_11th_Hour_With_Brian_Williams",2020,38,149
"msnbc",12,769,"The_11th_Hour_With_Brian_Williams",2020,6,33
"msnbc",13,1620,"The_11th_Hour_With_Brian_Williams",2020,14,54
"msnbc",17,3047,"The_11th_Hour_With_Brian_Williams",2020,35,143
"msnbc",18,6901,"The_11th_Hour_With_Brian_Williams",2020,64,240
"msnbc",19,2628,"The_11th_Hour_With_Brian_Williams",2020,19,64
"msnbc",20,3037,"The_11th_Hour_With_Brian_Williams",2020,26,160
"msnbc",21,1166,"The_11th_Hour_With_Brian_Williams",2020,9,46
"msnbc",23,363,"The_11th_Hour_With_Brian_Williams",2020,9,13
"msnbc",24,761,"The_11th_Hour_With_Brian_Williams",2020,10,32
"msnbc",25,3797,"The_11th_Hour_With_Brian_Williams",2020,34,102
"msnbc",26,1964,"The_11th_Hour_With_Brian_Williams",2020,11,83
"msnbc",27,5340,"The_11th_Hour_With_Brian_Williams",2020,27,153
"msnbc",28,2969,"The_11th_Hour_With_Brian_Williams",2020,16,97
"msnbc",29,8081,"The_11th_Hour_With_Brian_Williams",2020,53,311
"msnbc",30,678,"The_11th_Hour_With_Brian_Williams",2020,7,21
"msnbc",31,4034,"The_11th_Hour_With_Brian_Williams",2020,40,120
"msnbc",32,1430,"The_11th_Hour_With_Brian_Williams",2020,6,70
"msnbc",36,2171,"The_11th_Hour_With_Brian_Williams",2020,11,40
"msnbc",37,1039,"The_11th_Hour_With_Brian_Williams",2020,12,19
"msnbc",38,1130,"The_11th_Hour_With_Brian_Williams",2020,14,40
"msnbc",39,903,"The_11th_Hour_With_Brian_Williams",2020,4,32
"msnbc",40,7454,"The_11th_Hour_With_Brian_Williams",2020,44,268
"msnbc",41,1495,"The_11th_Hour_With_Brian_Williams",2020,3,52
"msnbc",43,878,"The_11th_Hour_With_Brian_Williams",2020,9,27
"msnbc",44,1851,"The_11th_Hour_With_Brian_Williams",2020,31,54
"msnbc",45,354,"The_11th_Hour_With_Brian_Williams",2020,3,19
"msnbc",46,2328,"The_11th_Hour_With_Brian_Williams",2020,17,114
"msnbc",47,2180,"The_11th_Hour_With_Brian_Williams",2020,10,84
"msnbc",49,1611,"The_11th_Hour_With_Brian_Williams",2020,24,51
"msnbc",50,728,"The_11th_Hour_With_Brian_Williams",2020,8,31
"msnbc",51,2660,"The_11th_Hour_With_Brian_Williams",2020,26,129
"msnbc",52,840,"The_11th_Hour_With_Brian_Williams",2020,6,33
"msnbc",53,2220,"The_11th_Hour_With_Brian_Williams",2020,15,92
"msnbc",11,1805,"The_Beat_With_Ari_Melber",2020,15,54
"msnbc",14,523,"The_Beat_With_Ari_Melber",2020,6,15
"msnbc",16,620,"The_Beat_With_Ari_Melber",2020,3,22
"msnbc",17,3105,"The_Beat_With_Ari_Melber",2020,25,105
"msnbc",19,1258,"The_Beat_With_Ari_Melber",2020,11,30
"msnbc",20,748,"The_Beat_With_Ari_Melber",2020,12,12
"msnbc",21,1024,"The_Beat_With_Ari_Melber",2020,8,14
"msnbc",24,340,"The_Beat_With_Ari_Melber",2020,3,10
"msnbc",26,351,"The_Beat_With_Ari_Melber",2020,1,4
"msnbc",27,1990,"The_Beat_With_Ari_Melber",2020,13,38
"msnbc",28,1201,"The_Beat_With_Ari_Melber",2020,10,40
"msnbc",31,784,"The_Beat_With_Ari_Melber",2020,6,2
"msnbc",37,837,"The_Beat_With_Ari_Melber",2020,11,17
"msnbc",40,1021,"The_Beat_With_Ari_Melber",2020,1,32
"msnbc",41,240,"The_Beat_With_Ari_Melber",2020,0,4
"msnbc",43,909,"The_Beat_With_Ari_Melber",2020,2,9
"msnbc",45,416,"The_Beat_With_Ari_Melber",2020,1,10
"msnbc",51,717,"The_Beat_With_Ari_Melber",2020,3,14
"msnbc",52,1383,"The_Beat_With_Ari_Melber",2020,23,18
"msnbc",11,2767,"The_Last_Word_With_Lawrence_ODonnell",2020,14,133
"msnbc",12,3309,"The_Last_Word_With_Lawrence_ODonnell",2020,43,183
"msnbc",13,3020,"The_Last_Word_With_Lawrence_ODonnell",2020,33,212
"msnbc",14,2269,"The_Last_Word_With_Lawrence_ODonnell",2020,27,91
"msnbc",16,7237,"The_Last_Word_With_Lawrence_ODonnell",2020,95,230
"msnbc",17,5148,"The_Last_Word_With_Lawrence_ODonnell",2020,68,268
"msnbc",18,11391,"The_Last_Word_With_Lawrence_ODonnell",2020,107,504
"msnbc",19,4096,"The_Last_Word_With_Lawrence_ODonnell",2020,37,163
"msnbc",20,7237,"The_Last_Word_With_Lawrence_ODonnell",2020,112,337
"msnbc",21,1540,"The_Last_Word_With_Lawrence_ODonnell",2020,28,57
"msnbc",22,516,"The_Last_Word_With_Lawrence_ODonnell",2020,8,13
"msnbc",23,619,"The_Last_Word_With_Lawrence_ODonnell",2020,9,14
"msnbc",24,602,"The_Last_Word_With_Lawrence_ODonnell",2020,2,14
"msnbc",25,545,"The_Last_Word_With_Lawrence_ODonnell",2020,5,27
"msnbc",26,1704,"The_Last_Word_With_Lawrence_ODonnell",2020,16,44
"msnbc",27,2024,"The_Last_Word_With_Lawrence_ODonnell",2020,20,63
"msnbc",28,2512,"The_Last_Word_With_Lawrence_ODonnell",2020,26,75
"msnbc",30,2232,"The_Last_Word_With_Lawrence_ODonnell",2020,17,34
"msnbc",31,1141,"The_Last_Word_With_Lawrence_ODonnell",2020,14,20
"msnbc",32,500,"The_Last_Word_With_Lawrence_ODonnell",2020,10,14
"msnbc",33,2111,"The_Last_Word_With_Lawrence_ODonnell",2020,23,75
"msnbc",35,519,"The_Last_Word_With_Lawrence_ODonnell",2020,19,9
"msnbc",36,489,"The_Last_Word_With_Lawrence_ODonnell",2020,9,13
"msnbc",37,3998,"The_Last_Word_With_Lawrence_ODonnell",2020,64,54
"msnbc",38,855,"The_Last_Word_With_Lawrence_ODonnell",2020,4,7
"msnbc",39,1404,"The_Last_Word_With_Lawrence_ODonnell",2020,16,36
"msnbc",40,6076,"The_Last_Word_With_Lawrence_ODonnell",2020,36,202
"msnbc",41,2157,"The_Last_Word_With_Lawrence_ODonnell",2020,10,90
"msnbc",43,1434,"The_Last_Word_With_Lawrence_ODonnell",2020,20,39
"msnbc",44,676,"The_Last_Word_With_Lawrence_ODonnell",2020,7,12
"msnbc",46,1538,"The_Last_Word_With_Lawrence_ODonnell",2020,7,22
"msnbc",47,305,"The_Last_Word_With_Lawrence_ODonnell",2020,2,2
"msnbc",48,1015,"The_Last_Word_With_Lawrence_ODonnell",2020,7,16
"msnbc",49,1519,"The_Last_Word_With_Lawrence_ODonnell",2020,28,54
"msnbc",50,799,"The_Last_Word_With_Lawrence_ODonnell",2020,19,31
"msnbc",51,5085,"The_Last_Word_With_Lawrence_ODonnell",2020,51,213
"msnbc",52,3268,"The_Last_Word_With_Lawrence_ODonnell",2020,15,75
"msnbc",9,3763,"The_Rachel_Maddow_Show",2020,46,185
"msnbc",11,744,"The_Rachel_Maddow_Show",2020,6,34
"msnbc",12,5612,"The_Rachel_Maddow_Show",2020,50,344
"msnbc",13,2864,"The_Rachel_Maddow_Show",2020,33,191
"msnbc",14,2751,"The_Rachel_Maddow_Show",2020,29,121
"msnbc",16,4829,"The_Rachel_Maddow_Show",2020,83,124
"msnbc",17,3159,"The_Rachel_Maddow_Show",2020,30,86
"msnbc",18,9277,"The_Rachel_Maddow_Show",2020,106,295
"msnbc",19,3798,"The_Rachel_Maddow_Show",2020,37,92
"msnbc",20,3947,"The_Rachel_Maddow_Show",2020,74,185
"msnbc",21,4163,"The_Rachel_Maddow_Show",2020,60,138
"msnbc",22,1659,"The_Rachel_Maddow_Show",2020,21,88
"msnbc",23,759,"The_Rachel_Maddow_Show",2020,6,36
"msnbc",24,2573,"The_Rachel_Maddow_Show",2020,32,105
"msnbc",25,2103,"The_Rachel_Maddow_Show",2020,25,95
"msnbc",26,3281,"The_Rachel_Maddow_Show",2020,18,163
"msnbc",27,1078,"The_Rachel_Maddow_Show",2020,4,37
"msnbc",28,3165,"The_Rachel_Maddow_Show",2020,15,125
"msnbc",29,2989,"The_Rachel_Maddow_Show",2020,20,156
"msnbc",30,5808,"The_Rachel_Maddow_Show",2020,85,207
"msnbc",31,3736,"The_Rachel_Maddow_Show",2020,44,58
"msnbc",32,1242,"The_Rachel_Maddow_Show",2020,26,52
"msnbc",35,2056,"The_Rachel_Maddow_Show",2020,22,96
"msnbc",36,1701,"The_Rachel_Maddow_Show",2020,20,64
"msnbc",37,1255,"The_Rachel_Maddow_Show",2020,10,49
"msnbc",38,2545,"The_Rachel_Maddow_Show",2020,10,65
"msnbc",39,4959,"The_Rachel_Maddow_Show",2020,37,141
"msnbc",40,6686,"The_Rachel_Maddow_Show",2020,32,298
"msnbc",41,3770,"The_Rachel_Maddow_Show",2020,24,134
"msnbc",42,3548,"The_Rachel_Maddow_Show",2020,20,122
"msnbc",43,1012,"The_Rachel_Maddow_Show",2020,7,38
"msnbc",44,3170,"The_Rachel_Maddow_Show",2020,33,113
"msnbc",45,1375,"The_Rachel_Maddow_Show",2020,12,54
"msnbc",46,4981,"The_Rachel_Maddow_Show",2020,22,241
"msnbc",47,1296,"The_Rachel_Maddow_Show",2020,13,52
"msnbc",49,1565,"The_Rachel_Maddow_Show",2020,18,105
"msnbc",50,3909,"The_Rachel_Maddow_Show",2020,49,198
"msnbc",51,4117,"The_Rachel_Maddow_Show",2020,29,240
"msnbc",52,2049,"The_Rachel_Maddow_Show",2020,5,67
"msnbc",30,839,"The_ReidOut",2020,8,17
"msnbc",31,995,"The_ReidOut",2020,11,5
"msnbc",35,825,"The_ReidOut",2020,26,24
"msnbc",36,706,"The_ReidOut",2020,3,9
"msnbc",37,1028,"The_ReidOut",2020,8,20
"msnbc",39,1955,"The_ReidOut",2020,24,31
"msnbc",40,1842,"The_ReidOut",2020,10,72
"msnbc",41,2060,"The_ReidOut",2020,18,42
"msnbc",42,1988,"The_ReidOut",2020,22,59
"msnbc",43,1913,"The_ReidOut",2020,37,40
"msnbc",44,521,"The_ReidOut",2020,13,22
"msnbc",45,1273,"The_ReidOut",2020,9,35
"msnbc",46,2081,"The_ReidOut",2020,24,59
"msnbc",49,2169,"The_ReidOut",2020,32,60
"msnbc",50,584,"The_ReidOut",2020,6,15
"msnbc",53,376,"The_ReidOut",2020,14,14
"msnbc",50,1124,"The_Sunday_Show_with_Jonathan_Capehart",2020,7,49
"msnbc",51,1312,"The_Sunday_Show_with_Jonathan_Capehart",2020,10,46
"msnbc",38,1123,"The_Week_With_Joshua_Johnson",2020,16,38
"msnbc",39,438,"The_Week_With_Joshua_Johnson",2020,4,22
"msnbc",40,3218,"The_Week_With_Joshua_Johnson",2020,9,108
"msnbc",41,4415,"The_Week_With_Joshua_Johnson",2020,21,113
"msnbc",43,566,"The_Week_With_Joshua_Johnson",2020,7,20
"msnbc",44,691,"The_Week_With_Joshua_Johnson",2020,4,11
"msnbc",45,1121,"The_Week_With_Joshua_Johnson",2020,8,14
"msnbc",46,2209,"The_Week_With_Joshua_Johnson",2020,13,66
"msnbc",47,1604,"The_Week_With_Joshua_Johnson",2020,15,26
"msnbc",49,1005,"The_Week_With_Joshua_Johnson",2020,12,23
"msnbc",50,1841,"The_Week_With_Joshua_Johnson",2020,21,105
"msnbc",51,4544,"The_Week_With_Joshua_Johnson",2020,20,162
"msnbc",9,597,"Velshi",2020,5,24
"msnbc",10,1538,"Velshi",2020,11,84
"msnbc",11,2553,"Velshi",2020,18,73
"msnbc",12,1223,"Velshi",2020,6,42
"msnbc",13,1291,"Velshi",2020,10,36
"msnbc",14,1396,"Velshi",2020,11,75
"msnbc",15,1675,"Velshi",2020,23,78
"msnbc",16,4029,"Velshi",2020,53,150
"msnbc",17,4058,"Velshi",2020,46,117
"msnbc",18,2457,"Velshi",2020,18,68
"msnbc",19,2572,"Velshi",2020,16,70
"msnbc",20,699,"Velshi",2020,6,11
"msnbc",21,1862,"Velshi",2020,42,53
"msnbc",22,418,"Velshi",2020,6,4
"msnbc",23,363,"Velshi",2020,3,8
"msnbc",25,1962,"Velshi",2020,26,51
"msnbc",27,974,"Velshi",2020,7,22
"msnbc",28,2453,"Velshi",2020,23,86
"msnbc",29,902,"Velshi",2020,7,11
"msnbc",30,1407,"Velshi",2020,14,37
"msnbc",31,982,"Velshi",2020,8,7
"msnbc",32,1221,"Velshi",2020,15,35
"msnbc",34,1148,"Velshi",2020,13,58
"msnbc",35,1462,"Velshi",2020,16,76
"msnbc",36,700,"Velshi",2020,22,32
"msnbc",37,627,"Velshi",2020,9,22
"msnbc",40,3005,"Velshi",2020,14,101
"msnbc",41,2699,"Velshi",2020,22,116
"msnbc",43,1269,"Velshi",2020,25,38
"msnbc",44,1921,"Velshi",2020,29,49
"msnbc",45,513,"Velshi",2020,8,12
"msnbc",46,2298,"Velshi",2020,22,68
"msnbc",47,3207,"Velshi",2020,36,120
"msnbc",48,3177,"Velshi",2020,39,144
"msnbc",49,1233,"Velshi",2020,20,61
"msnbc",50,4250,"Velshi",2020,25,236
"msnbc",51,3602,"Velshi",2020,42,173
"msnbc",52,1259,"Velshi",2020,21,53
"msnbc",41,1547,"Vice_Presidential_Debate_on_MSNBC",2020,15,47
"msnbc",41,763,"VP_Debate_Analysis_on_MSNBC",2020,6,17
"msnbc",41,2003,"VP_Debate_Pre-Show_on_MSNBC",2020,10,49
"msnbc",37,920,"Way_Too_Early_With_Kasie_Hunt",2020,11,23
"msnbc",38,526,"Way_Too_Early_With_Kasie_Hunt",2020,6,16
"msnbc",39,958,"Way_Too_Early_With_Kasie_Hunt",2020,8,22
"msnbc",40,3328,"Way_Too_Early_With_Kasie_Hunt",2020,16,140
"msnbc",41,6628,"Way_Too_Early_With_Kasie_Hunt",2020,32,157
"msnbc",42,964,"Way_Too_Early_With_Kasie_Hunt",2020,7,26
"msnbc",43,1347,"Way_Too_Early_With_Kasie_Hunt",2020,22,33
"msnbc",44,2266,"Way_Too_Early_With_Kasie_Hunt",2020,20,52
"msnbc",45,2034,"Way_Too_Early_With_Kasie_Hunt",2020,11,61
"msnbc",46,4526,"Way_Too_Early_With_Kasie_Hunt",2020,32,129
"msnbc",47,2346,"Way_Too_Early_With_Kasie_Hunt",2020,18,57
"msnbc",48,1272,"Way_Too_Early_With_Kasie_Hunt",2020,10,16
"msnbc",49,2594,"Way_Too_Early_With_Kasie_Hunt",2020,26,82
"msnbc",50,2796,"Way_Too_Early_With_Kasie_Hunt",2020,26,114
"msnbc",51,2936,"Way_Too_Early_With_Kasie_Hunt",2020,18,90
"msnbc",52,2563,"Way_Too_Early_With_Kasie_Hunt",2020,18,69
"msnbc",10,3901,"Weekends_With_Alex_Witt",2020,14,136
"msnbc",12,2135,"Weekends_With_Alex_Witt",2020,14,112
"msnbc",13,1880,"Weekends_With_Alex_Witt",2020,24,79
"msnbc",14,1958,"Weekends_With_Alex_Witt",2020,16,71
"msnbc",16,1645,"Weekends_With_Alex_Witt",2020,16,32
"msnbc",17,1674,"Weekends_With_Alex_Witt",2020,19,83
"msnbc",20,2352,"Weekends_With_Alex_Witt",2020,17,69
"msnbc",21,2300,"Weekends_With_Alex_Witt",2020,27,61
"msnbc",22,1193,"Weekends_With_Alex_Witt",2020,21,18
"msnbc",26,3760,"Weekends_With_Alex_Witt",2020,20,102
"msnbc",27,2277,"Weekends_With_Alex_Witt",2020,19,44
"msnbc",28,3189,"Weekends_With_Alex_Witt",2020,17,133
"msnbc",29,891,"Weekends_With_Alex_Witt",2020,4,44
"msnbc",30,3021,"Weekends_With_Alex_Witt",2020,34,79
"msnbc",31,2076,"Weekends_With_Alex_Witt",2020,13,35
"msnbc",33,1928,"Weekends_With_Alex_Witt",2020,17,66
"msnbc",34,522,"Weekends_With_Alex_Witt",2020,4,6
"msnbc",35,410,"Weekends_With_Alex_Witt",2020,3,8
"msnbc",37,711,"Weekends_With_Alex_Witt",2020,11,16
"msnbc",38,466,"Weekends_With_Alex_Witt",2020,4,8
"msnbc",39,540,"Weekends_With_Alex_Witt",2020,7,7
"msnbc",40,3051,"Weekends_With_Alex_Witt",2020,11,135
"msnbc",41,2246,"Weekends_With_Alex_Witt",2020,5,88
"msnbc",43,2348,"Weekends_With_Alex_Witt",2020,26,22
"msnbc",44,1603,"Weekends_With_Alex_Witt",2020,9,20
"msnbc",45,1175,"Weekends_With_Alex_Witt",2020,14,30
"msnbc",47,616,"Weekends_With_Alex_Witt",2020,2,16
"msnbc",48,3075,"Weekends_With_Alex_Witt",2020,23,77
"msnbc",49,1965,"Weekends_With_Alex_Witt",2020,18,74
"msnbc",50,3369,"Weekends_With_Alex_Witt",2020,31,236
"msnbc",52,1671,"Weekends_With_Alex_Witt",2020,19,61
"msnbc",27,223,"Whats_Eating_America_With_Andrew_Zimmern",2020,1,13
