"id","fauci","cc","network","show","week","year","network2","week2","death_text","health_text","mentions_health2","mentions_death2","cnn","msnbc","log_cc","cnn_times_death","cnn_times_health","msnbc_times_death","msnbc_times_health","death_times_health","cnn_times_death_and_health","msnbc_times_death_and_health","show_id"
"Anderson_Cooper_360_11_2020",0,13,"cnn","Anderson_Cooper_360",11,2020,"cnn",2,6,36,0,0,1,0,2.56494935746154,0,0,0,0,0,0,0,10
"Anderson_Cooper_360_12_2020",0,12,"cnn","Anderson_Cooper_360",12,2020,"cnn",3,32,232,1,1,1,0,2.484906649788,1,1,0,0,1,1,0,10
"Anderson_Cooper_360_13_2020",0,17,"cnn","Anderson_Cooper_360",13,2020,"cnn",4,28,98,1,1,1,0,2.83321334405622,1,1,0,0,1,1,0,10
"Anderson_Cooper_360_14_2020",0,5,"cnn","Anderson_Cooper_360",14,2020,"cnn",5,8,51,0,0,1,0,1.6094379124341,0,0,0,0,0,0,0,10
"Anderson_Cooper_360_16_2020",0,4,"cnn","Anderson_Cooper_360",16,2020,"cnn",7,14,119,1,0,1,0,1.38629436111989,0,1,0,0,0,0,0,10
"Anderson_Cooper_360_17_2020",1,12,"cnn","Anderson_Cooper_360",17,2020,"cnn",8,32,142,1,1,1,0,2.484906649788,1,1,0,0,1,1,0,10
"Anderson_Cooper_360_20_2020",0,33,"cnn","Anderson_Cooper_360",20,2020,"cnn",11,34,71,1,1,1,0,3.49650756146648,1,1,0,0,1,1,0,10
"Anderson_Cooper_360_22_2020",0,4,"cnn","Anderson_Cooper_360",22,2020,"cnn",13,18,55,1,0,1,0,1.38629436111989,0,1,0,0,0,0,0,10
"Anderson_Cooper_360_24_2020",0,3,"cnn","Anderson_Cooper_360",24,2020,"cnn",15,5,9,0,0,1,0,1.09861228866811,0,0,0,0,0,0,0,10
"Anderson_Cooper_360_27_2020",0,11,"cnn","Anderson_Cooper_360",27,2020,"cnn",18,8,36,0,0,1,0,2.39789527279837,0,0,0,0,0,0,0,10
"Anderson_Cooper_360_28_2020",0,4,"cnn","Anderson_Cooper_360",28,2020,"cnn",19,21,62,1,1,1,0,1.38629436111989,1,1,0,0,1,1,0,10
"Anderson_Cooper_360_30_2020",0,45,"cnn","Anderson_Cooper_360",30,2020,"cnn",21,33,199,1,1,1,0,3.80666248977032,1,1,0,0,1,1,0,10
"Anderson_Cooper_360_31_2020",1,10,"cnn","Anderson_Cooper_360",31,2020,"cnn",22,19,130,1,1,1,0,2.30258509299405,1,1,0,0,1,1,0,10
"Anderson_Cooper_360_32_2020",0,4,"cnn","Anderson_Cooper_360",32,2020,"cnn",23,8,166,1,0,1,0,1.38629436111989,0,1,0,0,0,0,0,10
"Anderson_Cooper_360_33_2020",0,15,"cnn","Anderson_Cooper_360",33,2020,"cnn",24,26,159,1,1,1,0,2.70805020110221,1,1,0,0,1,1,0,10
"Anderson_Cooper_360_34_2020",0,19,"cnn","Anderson_Cooper_360",34,2020,"cnn",25,33,54,0,1,1,0,2.94443897916644,1,0,0,0,0,0,0,10
"Anderson_Cooper_360_36_2020",0,8,"cnn","Anderson_Cooper_360",36,2020,"cnn",27,29,46,0,1,1,0,2.07944154167984,1,0,0,0,0,0,0,10
"Anderson_Cooper_360_37_2020",0,23,"cnn","Anderson_Cooper_360",37,2020,"cnn",28,23,35,0,1,1,0,3.13549421592915,1,0,0,0,0,0,0,10
"Anderson_Cooper_360_38_2020",0,1,"cnn","Anderson_Cooper_360",38,2020,"cnn",29,14,53,0,0,1,0,0,0,0,0,0,0,0,0,10
"Anderson_Cooper_360_39_2020",0,17,"cnn","Anderson_Cooper_360",39,2020,"cnn",30,16,44,0,0,1,0,2.83321334405622,0,0,0,0,0,0,0,10
"Anderson_Cooper_360_40_2020",0,9,"cnn","Anderson_Cooper_360",40,2020,"cnn",31,9,90,1,0,1,0,2.19722457733622,0,1,0,0,0,0,0,10
"Anderson_Cooper_360_41_2020",0,7,"cnn","Anderson_Cooper_360",41,2020,"cnn",32,8,32,0,0,1,0,1.94591014905531,0,0,0,0,0,0,0,10
"Anderson_Cooper_360_43_2020",0,2,"cnn","Anderson_Cooper_360",43,2020,"cnn",34,4,28,0,0,1,0,0.693147180559945,0,0,0,0,0,0,0,10
"Anderson_Cooper_360_44_2020",0,11,"cnn","Anderson_Cooper_360",44,2020,"cnn",35,22,44,0,1,1,0,2.39789527279837,1,0,0,0,0,0,0,10
"Anderson_Cooper_360_46_2020",0,5,"cnn","Anderson_Cooper_360",46,2020,"cnn",37,6,21,0,0,1,0,1.6094379124341,0,0,0,0,0,0,0,10
"Anderson_Cooper_360_47_2020",0,1,"cnn","Anderson_Cooper_360",47,2020,"cnn",38,1,7,0,0,1,0,0,0,0,0,0,0,0,0,10
"Anderson_Cooper_360_49_2020",0,36,"cnn","Anderson_Cooper_360",49,2020,"cnn",40,33,59,1,1,1,0,3.58351893845611,1,1,0,0,1,1,0,10
"Anderson_Cooper_360_50_2020",0,8,"cnn","Anderson_Cooper_360",50,2020,"cnn",41,40,164,1,1,1,0,2.07944154167984,1,1,0,0,1,1,0,10
"Andrea_Mitchell_Reports_13_2020",0,12,"msnbc","Andrea_Mitchell_Reports",13,2020,"msnbc",4,4,25,0,0,0,1,2.484906649788,0,0,0,0,0,0,0,11
"Andrea_Mitchell_Reports_16_2020",0,13,"msnbc","Andrea_Mitchell_Reports",16,2020,"msnbc",7,35,110,1,1,0,1,2.56494935746154,0,0,1,1,1,0,1,11
"Andrea_Mitchell_Reports_17_2020",0,14,"msnbc","Andrea_Mitchell_Reports",17,2020,"msnbc",8,35,105,1,1,0,1,2.63905732961526,0,0,1,1,1,0,1,11
"Andrea_Mitchell_Reports_18_2020",0,5,"msnbc","Andrea_Mitchell_Reports",18,2020,"msnbc",9,30,123,1,1,0,1,1.6094379124341,0,0,1,1,1,0,1,11
"Andrea_Mitchell_Reports_19_2020",0,5,"msnbc","Andrea_Mitchell_Reports",19,2020,"msnbc",10,12,52,0,0,0,1,1.6094379124341,0,0,0,0,0,0,0,11
"Andrea_Mitchell_Reports_20_2020",0,2,"msnbc","Andrea_Mitchell_Reports",20,2020,"msnbc",11,12,80,1,0,0,1,0.693147180559945,0,0,0,1,0,0,0,11
"Andrea_Mitchell_Reports_21_2020",0,27,"msnbc","Andrea_Mitchell_Reports",21,2020,"msnbc",12,40,143,1,1,0,1,3.29583686600433,0,0,1,1,1,0,1,11
"Andrea_Mitchell_Reports_24_2020",0,1,"msnbc","Andrea_Mitchell_Reports",24,2020,"msnbc",15,2,18,0,0,0,1,0,0,0,0,0,0,0,0,11
"Andrea_Mitchell_Reports_26_2020",0,8,"msnbc","Andrea_Mitchell_Reports",26,2020,"msnbc",17,28,90,1,1,0,1,2.07944154167984,0,0,1,1,1,0,1,11
"Andrea_Mitchell_Reports_27_2020",0,16,"msnbc","Andrea_Mitchell_Reports",27,2020,"msnbc",18,24,103,1,1,0,1,2.77258872223978,0,0,1,1,1,0,1,11
"Andrea_Mitchell_Reports_28_2020",0,13,"msnbc","Andrea_Mitchell_Reports",28,2020,"msnbc",19,27,81,1,1,0,1,2.56494935746154,0,0,1,1,1,0,1,11
"Andrea_Mitchell_Reports_29_2020",0,26,"msnbc","Andrea_Mitchell_Reports",29,2020,"msnbc",20,17,68,0,1,0,1,3.25809653802148,0,0,1,0,0,0,0,11
"Andrea_Mitchell_Reports_30_2020",0,3,"msnbc","Andrea_Mitchell_Reports",30,2020,"msnbc",21,13,16,0,0,0,1,1.09861228866811,0,0,0,0,0,0,0,11
"Andrea_Mitchell_Reports_31_2020",0,8,"msnbc","Andrea_Mitchell_Reports",31,2020,"msnbc",22,14,84,1,0,0,1,2.07944154167984,0,0,0,1,0,0,0,11
"Andrea_Mitchell_Reports_32_2020",0,27,"msnbc","Andrea_Mitchell_Reports",32,2020,"msnbc",23,14,136,1,0,0,1,3.29583686600433,0,0,0,1,0,0,0,11
"Andrea_Mitchell_Reports_33_2020",0,18,"msnbc","Andrea_Mitchell_Reports",33,2020,"msnbc",24,19,42,0,1,0,1,2.89037175789616,0,0,1,0,0,0,0,11
"Andrea_Mitchell_Reports_34_2020",0,2,"msnbc","Andrea_Mitchell_Reports",34,2020,"msnbc",25,0,5,0,0,0,1,0.693147180559945,0,0,0,0,0,0,0,11
"Andrea_Mitchell_Reports_36_2020",0,14,"msnbc","Andrea_Mitchell_Reports",36,2020,"msnbc",27,16,31,0,1,0,1,2.63905732961526,0,0,1,0,0,0,0,11
"Andrea_Mitchell_Reports_38_2020",0,8,"msnbc","Andrea_Mitchell_Reports",38,2020,"msnbc",29,10,39,0,0,0,1,2.07944154167984,0,0,0,0,0,0,0,11
"Andrea_Mitchell_Reports_39_2020",0,8,"msnbc","Andrea_Mitchell_Reports",39,2020,"msnbc",30,9,25,0,0,0,1,2.07944154167984,0,0,0,0,0,0,0,11
"Andrea_Mitchell_Reports_40_2020",0,12,"msnbc","Andrea_Mitchell_Reports",40,2020,"msnbc",31,8,131,1,0,0,1,2.484906649788,0,0,0,1,0,0,0,11
"Andrea_Mitchell_Reports_42_2020",0,36,"msnbc","Andrea_Mitchell_Reports",42,2020,"msnbc",33,1,8,0,0,0,1,3.58351893845611,0,0,0,0,0,0,0,11
"Andrea_Mitchell_Reports_43_2020",0,17,"msnbc","Andrea_Mitchell_Reports",43,2020,"msnbc",34,10,62,0,0,0,1,2.83321334405622,0,0,0,0,0,0,0,11
"Andrea_Mitchell_Reports_44_2020",0,13,"msnbc","Andrea_Mitchell_Reports",44,2020,"msnbc",35,34,110,1,1,0,1,2.56494935746154,0,0,1,1,1,0,1,11
"Andrea_Mitchell_Reports_46_2020",0,7,"msnbc","Andrea_Mitchell_Reports",46,2020,"msnbc",37,18,69,1,1,0,1,1.94591014905531,0,0,1,1,1,0,1,11
"Andrea_Mitchell_Reports_47_2020",0,24,"msnbc","Andrea_Mitchell_Reports",47,2020,"msnbc",38,16,41,0,1,0,1,3.17805383034795,0,0,1,0,0,0,0,11
"Andrea_Mitchell_Reports_50_2020",0,9,"msnbc","Andrea_Mitchell_Reports",50,2020,"msnbc",41,40,238,1,1,0,1,2.19722457733622,0,0,1,1,1,0,1,11
"Andrea_Mitchell_Reports_51_2020",0,4,"msnbc","Andrea_Mitchell_Reports",51,2020,"msnbc",42,7,20,0,0,0,1,1.38629436111989,0,0,0,0,0,0,0,11
"Andrea_Mitchell_Reports_53_2020",0,2,"msnbc","Andrea_Mitchell_Reports",53,2020,"msnbc",44,2,33,0,0,0,1,0.693147180559945,0,0,0,0,0,0,0,11
"At_This_Hour_With_Kate_Bolduan_10_2020",0,6,"cnn","At_This_Hour_With_Kate_Bolduan",10,2020,"cnn",1,7,41,0,1,1,0,1.79175946922805,1,0,0,0,0,0,0,12
"At_This_Hour_With_Kate_Bolduan_11_2020",0,6,"cnn","At_This_Hour_With_Kate_Bolduan",11,2020,"cnn",2,0,33,0,0,1,0,1.79175946922805,0,0,0,0,0,0,0,12
"At_This_Hour_With_Kate_Bolduan_33_2020",0,1,"cnn","At_This_Hour_With_Kate_Bolduan",33,2020,"cnn",24,4,36,0,0,1,0,0,0,0,0,0,0,0,0,12
"At_This_Hour_With_Kate_Bolduan_34_2020",0,2,"cnn","At_This_Hour_With_Kate_Bolduan",34,2020,"cnn",25,2,44,1,0,1,0,0.693147180559945,0,1,0,0,0,0,0,12
"At_This_Hour_With_Kate_Bolduan_9_2020",0,10,"cnn","At_This_Hour_With_Kate_Bolduan",9,2020,"cnn",0,7,91,1,1,1,0,2.30258509299405,1,1,0,0,1,1,0,12
"Bill_Hemmer_Reports_12_2020",0,1,"fox","Bill_Hemmer_Reports",12,2020,"fox",3,5,36,1,0,0,0,0,0,0,0,0,0,0,0,13
"Bill_Hemmer_Reports_14_2020",0,2,"fox","Bill_Hemmer_Reports",14,2020,"fox",5,10,47,1,1,0,0,0.693147180559945,0,0,0,0,1,0,0,13
"Bill_Hemmer_Reports_15_2020",0,5,"fox","Bill_Hemmer_Reports",15,2020,"fox",6,8,43,1,1,0,0,1.6094379124341,0,0,0,0,1,0,0,13
"Bill_Hemmer_Reports_17_2020",0,3,"fox","Bill_Hemmer_Reports",17,2020,"fox",8,10,53,1,1,0,0,1.09861228866811,0,0,0,0,1,0,0,13
"Bill_Hemmer_Reports_20_2020",0,2,"fox","Bill_Hemmer_Reports",20,2020,"fox",11,5,72,1,0,0,0,0.693147180559945,0,0,0,0,0,0,0,13
"Bill_Hemmer_Reports_24_2020",0,4,"fox","Bill_Hemmer_Reports",24,2020,"fox",15,7,21,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,13
"Bill_Hemmer_Reports_25_2020",0,4,"fox","Bill_Hemmer_Reports",25,2020,"fox",16,1,9,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,13
"Bill_Hemmer_Reports_27_2020",0,4,"fox","Bill_Hemmer_Reports",27,2020,"fox",18,4,19,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,13
"Bill_Hemmer_Reports_28_2020",0,5,"fox","Bill_Hemmer_Reports",28,2020,"fox",19,12,17,0,1,0,0,1.6094379124341,0,0,0,0,0,0,0,13
"Bill_Hemmer_Reports_29_2020",0,5,"fox","Bill_Hemmer_Reports",29,2020,"fox",20,7,40,1,0,0,0,1.6094379124341,0,0,0,0,0,0,0,13
"Bill_Hemmer_Reports_30_2020",0,1,"fox","Bill_Hemmer_Reports",30,2020,"fox",21,6,16,0,0,0,0,0,0,0,0,0,0,0,0,13
"Bill_Hemmer_Reports_31_2020",0,2,"fox","Bill_Hemmer_Reports",31,2020,"fox",22,6,7,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,13
"Bill_Hemmer_Reports_32_2020",0,5,"fox","Bill_Hemmer_Reports",32,2020,"fox",23,13,26,0,1,0,0,1.6094379124341,0,0,0,0,0,0,0,13
"Bill_Hemmer_Reports_35_2020",0,2,"fox","Bill_Hemmer_Reports",35,2020,"fox",26,3,11,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,13
"Bill_Hemmer_Reports_36_2020",0,9,"fox","Bill_Hemmer_Reports",36,2020,"fox",27,3,35,0,0,0,0,2.19722457733622,0,0,0,0,0,0,0,13
"Bill_Hemmer_Reports_40_2020",0,16,"fox","Bill_Hemmer_Reports",40,2020,"fox",31,9,71,1,1,0,0,2.77258872223978,0,0,0,0,1,0,0,13
"Bill_Hemmer_Reports_43_2020",0,12,"fox","Bill_Hemmer_Reports",43,2020,"fox",34,15,97,1,1,0,0,2.484906649788,0,0,0,0,1,0,0,13
"Bill_Hemmer_Reports_48_2020",0,4,"fox","Bill_Hemmer_Reports",48,2020,"fox",39,14,80,1,1,0,0,1.38629436111989,0,0,0,0,1,0,0,13
"Bill_Hemmer_Reports_49_2020",0,7,"fox","Bill_Hemmer_Reports",49,2020,"fox",40,3,15,0,0,0,0,1.94591014905531,0,0,0,0,0,0,0,13
"Bill_Hemmer_Reports_51_2020",0,17,"fox","Bill_Hemmer_Reports",51,2020,"fox",42,10,43,1,1,0,0,2.83321334405622,0,0,0,0,1,0,0,13
"Bill_Hemmer_Reports_52_2020",0,18,"fox","Bill_Hemmer_Reports",52,2020,"fox",43,19,57,1,1,0,0,2.89037175789616,0,0,0,0,1,0,0,13
"Bill_Hemmer_Reports_53_2020",0,7,"fox","Bill_Hemmer_Reports",53,2020,"fox",44,2,17,0,0,0,0,1.94591014905531,0,0,0,0,0,0,0,13
"Bill_Hemmer_Reports_9_2020",0,12,"fox","Bill_Hemmer_Reports",9,2020,"fox",0,4,26,0,0,0,0,2.484906649788,0,0,0,0,0,0,0,13
"Breaking_News_Coverage_Anchored_by_Jon_Scott_40_2020",0,5,"fox","Breaking_News_Coverage_Anchored_by_Jon_Scott",40,2020,"fox",31,8,115,0,0,0,0,1.6094379124341,0,0,0,0,0,0,0,14
"Breaking_News_Coverage_Anchored_by_Rick_Leventhal_40_2020",0,2,"fox","Breaking_News_Coverage_Anchored_by_Rick_Leventhal",40,2020,"fox",31,8,130,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,15
"Cavuto_Live_20_2020",0,13,"fox","Cavuto_Live",20,2020,"fox",11,21,42,1,1,0,0,2.56494935746154,0,0,0,0,1,0,0,16
"Cavuto_Live_21_2020",0,1,"fox","Cavuto_Live",21,2020,"fox",12,10,18,0,1,0,0,0,0,0,0,0,0,0,0,16
"Cavuto_Live_23_2020",0,1,"fox","Cavuto_Live",23,2020,"fox",14,6,15,0,1,0,0,0,0,0,0,0,0,0,0,16
"Cavuto_Live_26_2020",0,2,"fox","Cavuto_Live",26,2020,"fox",17,4,4,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,16
"Cavuto_Live_31_2020",0,4,"fox","Cavuto_Live",31,2020,"fox",22,0,5,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,16
"Cavuto_Live_32_2020",0,7,"fox","Cavuto_Live",32,2020,"fox",23,2,24,1,0,0,0,1.94591014905531,0,0,0,0,0,0,0,16
"Cavuto_Live_33_2020",0,3,"fox","Cavuto_Live",33,2020,"fox",24,4,11,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,16
"Cavuto_Live_41_2020",0,7,"fox","Cavuto_Live",41,2020,"fox",32,2,32,1,0,0,0,1.94591014905531,0,0,0,0,0,0,0,16
"Cavuto_Live_43_2020",0,1,"fox","Cavuto_Live",43,2020,"fox",34,5,5,0,1,0,0,0,0,0,0,0,0,0,0,16
"Cavuto_Live_48_2020",0,1,"fox","Cavuto_Live",48,2020,"fox",39,2,23,1,0,0,0,0,0,0,0,0,0,0,0,16
"Cavuto_Live_9_2020",0,6,"fox","Cavuto_Live",9,2020,"fox",0,6,30,1,1,0,0,1.79175946922805,0,0,0,0,1,0,0,16
"CNN_Debate_Post_Analysis_11_2020",0,11,"cnn","CNN_Debate_Post_Analysis",11,2020,"cnn",2,6,44,0,0,1,0,2.39789527279837,0,0,0,0,0,0,0,17
"CNN_Global_Town_Hall_Coronavirus_Facts_and_Fears_with_Facebook_and..._11_2020",0,25,"cnn","CNN_Global_Town_Hall_Coronavirus_Facts_and_Fears_with_Facebook_and...",11,2020,"cnn",2,0,0,0,0,1,0,3.2188758248682,0,0,0,0,0,0,0,18
"CNN_Newsroom_12_2020",0,2,"cnn","CNN_Newsroom",12,2020,"cnn",3,6,33,0,0,1,0,0.693147180559945,0,0,0,0,0,0,0,19
"CNN_Newsroom_13_2020",0,10,"cnn","CNN_Newsroom",13,2020,"cnn",4,43,185,0,0,1,0,2.30258509299405,0,0,0,0,0,0,0,19
"CNN_Newsroom_14_2020",0,15,"cnn","CNN_Newsroom",14,2020,"cnn",5,49,146,0,0,1,0,2.70805020110221,0,0,0,0,0,0,0,19
"CNN_Newsroom_15_2020",0,6,"cnn","CNN_Newsroom",15,2020,"cnn",6,14,35,0,0,1,0,1.79175946922805,0,0,0,0,0,0,0,19
"CNN_Newsroom_16_2020",0,6,"cnn","CNN_Newsroom",16,2020,"cnn",7,10,37,0,0,1,0,1.79175946922805,0,0,0,0,0,0,0,19
"CNN_Newsroom_17_2020",5,37,"cnn","CNN_Newsroom",17,2020,"cnn",8,56,299,1,0,1,0,3.61091791264422,0,1,0,0,0,0,0,19
"CNN_Newsroom_18_2020",0,36,"cnn","CNN_Newsroom",18,2020,"cnn",9,53,377,1,0,1,0,3.58351893845611,0,1,0,0,0,0,0,19
"CNN_Newsroom_20_2020",0,40,"cnn","CNN_Newsroom",20,2020,"cnn",11,27,120,0,0,1,0,3.68887945411394,0,0,0,0,0,0,0,19
"CNN_Newsroom_21_2020",0,23,"cnn","CNN_Newsroom",21,2020,"cnn",12,44,148,0,0,1,0,3.13549421592915,0,0,0,0,0,0,0,19
"CNN_Newsroom_22_2020",0,13,"cnn","CNN_Newsroom",22,2020,"cnn",13,36,49,0,0,1,0,2.56494935746154,0,0,0,0,0,0,0,19
"CNN_Newsroom_23_2020",0,1,"cnn","CNN_Newsroom",23,2020,"cnn",14,27,60,0,0,1,0,0,0,0,0,0,0,0,0,19
"CNN_Newsroom_24_2020",0,16,"cnn","CNN_Newsroom",24,2020,"cnn",15,15,76,0,0,1,0,2.77258872223978,0,0,0,0,0,0,0,19
"CNN_Newsroom_25_2020",0,43,"cnn","CNN_Newsroom",25,2020,"cnn",16,65,319,1,0,1,0,3.76120011569356,0,1,0,0,0,0,0,19
"CNN_Newsroom_26_2020",0,16,"cnn","CNN_Newsroom",26,2020,"cnn",17,60,319,1,0,1,0,2.77258872223978,0,1,0,0,0,0,0,19
"CNN_Newsroom_27_2020",0,48,"cnn","CNN_Newsroom",27,2020,"cnn",18,68,433,1,1,1,0,3.87120101090789,1,1,0,0,1,1,0,19
"CNN_Newsroom_28_2020",0,21,"cnn","CNN_Newsroom",28,2020,"cnn",19,119,456,1,1,1,0,3.04452243772342,1,1,0,0,1,1,0,19
"CNN_Newsroom_29_2020",0,30,"cnn","CNN_Newsroom",29,2020,"cnn",20,92,435,1,1,1,0,3.40119738166216,1,1,0,0,1,1,0,19
"CNN_Newsroom_30_2020",0,25,"cnn","CNN_Newsroom",30,2020,"cnn",21,20,80,0,0,1,0,3.2188758248682,0,0,0,0,0,0,0,19
"CNN_Newsroom_31_2020",0,34,"cnn","CNN_Newsroom",31,2020,"cnn",22,72,397,1,1,1,0,3.52636052461616,1,1,0,0,1,1,0,19
"CNN_Newsroom_32_2020",0,53,"cnn","CNN_Newsroom",32,2020,"cnn",23,175,601,1,1,1,0,3.97029191355212,1,1,0,0,1,1,0,19
"CNN_Newsroom_33_2020",0,53,"cnn","CNN_Newsroom",33,2020,"cnn",24,112,439,1,1,1,0,3.97029191355212,1,1,0,0,1,1,0,19
"CNN_Newsroom_34_2020",0,13,"cnn","CNN_Newsroom",34,2020,"cnn",25,68,211,0,1,1,0,2.56494935746154,1,0,0,0,0,0,0,19
"CNN_Newsroom_35_2020",0,15,"cnn","CNN_Newsroom",35,2020,"cnn",26,70,249,0,1,1,0,2.70805020110221,1,0,0,0,0,0,0,19
"CNN_Newsroom_36_2020",0,61,"cnn","CNN_Newsroom",36,2020,"cnn",27,140,404,1,1,1,0,4.11087386417331,1,1,0,0,1,1,0,19
"CNN_Newsroom_37_2020",0,14,"cnn","CNN_Newsroom",37,2020,"cnn",28,77,202,0,1,1,0,2.63905732961526,1,0,0,0,0,0,0,19
"CNN_Newsroom_38_2020",0,87,"cnn","CNN_Newsroom",38,2020,"cnn",29,176,533,1,1,1,0,4.46590811865458,1,1,0,0,1,1,0,19
"CNN_Newsroom_39_2020",0,44,"cnn","CNN_Newsroom",39,2020,"cnn",30,109,423,1,1,1,0,3.78418963391826,1,1,0,0,1,1,0,19
"CNN_Newsroom_40_2020",0,118,"cnn","CNN_Newsroom",40,2020,"cnn",31,65,418,1,0,1,0,4.77068462446567,0,1,0,0,0,0,0,19
"CNN_Newsroom_41_2020",0,26,"cnn","CNN_Newsroom",41,2020,"cnn",32,17,140,0,0,1,0,3.25809653802148,0,0,0,0,0,0,0,19
"CNN_Newsroom_42_2020",0,93,"cnn","CNN_Newsroom",42,2020,"cnn",33,146,670,1,1,1,0,4.53259949315326,1,1,0,0,1,1,0,19
"CNN_Newsroom_43_2020",0,56,"cnn","CNN_Newsroom",43,2020,"cnn",34,95,216,0,1,1,0,4.02535169073515,1,0,0,0,0,0,0,19
"CNN_Newsroom_44_2020",0,48,"cnn","CNN_Newsroom",44,2020,"cnn",35,41,82,0,0,1,0,3.87120101090789,0,0,0,0,0,0,0,19
"CNN_Newsroom_46_2020",0,60,"cnn","CNN_Newsroom",46,2020,"cnn",37,109,359,1,1,1,0,4.0943445622221,1,1,0,0,1,1,0,19
"CNN_Newsroom_47_2020",0,39,"cnn","CNN_Newsroom",47,2020,"cnn",38,134,533,1,1,1,0,3.66356164612965,1,1,0,0,1,1,0,19
"CNN_Newsroom_48_2020",0,67,"cnn","CNN_Newsroom",48,2020,"cnn",39,93,400,1,1,1,0,4.20469261939097,1,1,0,0,1,1,0,19
"CNN_Newsroom_49_2020",0,25,"cnn","CNN_Newsroom",49,2020,"cnn",40,72,300,1,1,1,0,3.2188758248682,1,1,0,0,1,1,0,19
"CNN_Newsroom_50_2020",0,22,"cnn","CNN_Newsroom",50,2020,"cnn",41,59,367,1,0,1,0,3.09104245335832,0,1,0,0,0,0,0,19
"CNN_Newsroom_51_2020",0,8,"cnn","CNN_Newsroom",51,2020,"cnn",42,46,197,0,0,1,0,2.07944154167984,0,0,0,0,0,0,0,19
"CNN_Newsroom_52_2020",1,34,"cnn","CNN_Newsroom",52,2020,"cnn",43,71,274,0,1,1,0,3.52636052461616,1,0,0,0,0,0,0,19
"CNN_Newsroom_53_2020",0,3,"cnn","CNN_Newsroom",53,2020,"cnn",44,14,36,0,0,1,0,1.09861228866811,0,0,0,0,0,0,0,19
"CNN_Newsroom_Live_10_2020",0,1,"cnn","CNN_Newsroom_Live",10,2020,"cnn",1,6,27,0,0,1,0,0,0,0,0,0,0,0,0,20
"CNN_Newsroom_Live_11_2020",0,5,"cnn","CNN_Newsroom_Live",11,2020,"cnn",2,14,107,0,0,1,0,1.6094379124341,0,0,0,0,0,0,0,20
"CNN_Newsroom_Live_12_2020",1,18,"cnn","CNN_Newsroom_Live",12,2020,"cnn",3,156,354,1,1,1,0,2.89037175789616,1,1,0,0,1,1,0,20
"CNN_Newsroom_Live_13_2020",4,52,"cnn","CNN_Newsroom_Live",13,2020,"cnn",4,187,484,1,1,1,0,3.95124371858143,1,1,0,0,1,1,0,20
"CNN_Newsroom_Live_14_2020",0,12,"cnn","CNN_Newsroom_Live",14,2020,"cnn",5,104,378,1,1,1,0,2.484906649788,1,1,0,0,1,1,0,20
"CNN_Newsroom_Live_15_2020",0,9,"cnn","CNN_Newsroom_Live",15,2020,"cnn",6,47,125,0,0,1,0,2.19722457733622,0,0,0,0,0,0,0,20
"CNN_Newsroom_Live_16_2020",0,16,"cnn","CNN_Newsroom_Live",16,2020,"cnn",7,71,186,0,0,1,0,2.77258872223978,0,0,0,0,0,0,0,20
"CNN_Newsroom_Live_17_2020",2,8,"cnn","CNN_Newsroom_Live",17,2020,"cnn",8,66,253,0,0,1,0,2.07944154167984,0,0,0,0,0,0,0,20
"CNN_Newsroom_Live_18_2020",1,19,"cnn","CNN_Newsroom_Live",18,2020,"cnn",9,58,230,0,0,1,0,2.94443897916644,0,0,0,0,0,0,0,20
"CNN_Newsroom_Live_19_2020",2,13,"cnn","CNN_Newsroom_Live",19,2020,"cnn",10,80,251,0,0,1,0,2.56494935746154,0,0,0,0,0,0,0,20
"CNN_Newsroom_Live_20_2020",0,38,"cnn","CNN_Newsroom_Live",20,2020,"cnn",11,192,558,1,1,1,0,3.63758615972639,1,1,0,0,1,1,0,20
"CNN_Newsroom_Live_21_2020",0,8,"cnn","CNN_Newsroom_Live",21,2020,"cnn",12,77,178,0,0,1,0,2.07944154167984,0,0,0,0,0,0,0,20
"CNN_Newsroom_Live_22_2020",0,1,"cnn","CNN_Newsroom_Live",22,2020,"cnn",13,19,23,0,0,1,0,0,0,0,0,0,0,0,0,20
"CNN_Newsroom_Live_23_2020",0,8,"cnn","CNN_Newsroom_Live",23,2020,"cnn",14,54,91,0,0,1,0,2.07944154167984,0,0,0,0,0,0,0,20
"CNN_Newsroom_Live_24_2020",0,2,"cnn","CNN_Newsroom_Live",24,2020,"cnn",15,41,90,0,0,1,0,0.693147180559945,0,0,0,0,0,0,0,20
"CNN_Newsroom_Live_25_2020",0,26,"cnn","CNN_Newsroom_Live",25,2020,"cnn",16,75,136,0,0,1,0,3.25809653802148,0,0,0,0,0,0,0,20
"CNN_Newsroom_Live_26_2020",1,16,"cnn","CNN_Newsroom_Live",26,2020,"cnn",17,76,281,0,0,1,0,2.77258872223978,0,0,0,0,0,0,0,20
