"fauci","cc","network","show","week","year"
0,19,"cnn","CNN_Newsroom_Live",47,2020
0,17,"cnn","CNN_Newsroom_Live",48,2020
2,10,"cnn","CNN_Newsroom_Live",49,2020
1,13,"cnn","CNN_Newsroom_Live",50,2020
0,26,"cnn","CNN_Newsroom_Live",51,2020
0,20,"cnn","CNN_Newsroom_Live",52,2020
0,14,"cnn","CNN_Newsroom_Live",53,2020
NA,NA,"cnn","CNN_Newsroom_With_Ana_Cabrera",9,2020
0,9,"cnn","CNN_Newsroom_With_Ana_Cabrera",10,2020
0,1,"cnn","CNN_Newsroom_With_Ana_Cabrera",11,2020
NA,NA,"cnn","CNN_Newsroom_With_Ana_Cabrera",12,2020
0,1,"cnn","CNN_Newsroom_With_Ana_Cabrera",13,2020
NA,NA,"cnn","CNN_Newsroom_With_Ana_Cabrera",14,2020
NA,NA,"cnn","CNN_Newsroom_With_Ana_Cabrera",15,2020
0,9,"cnn","CNN_Newsroom_With_Ana_Cabrera",16,2020
NA,NA,"cnn","CNN_Newsroom_With_Ana_Cabrera",17,2020
0,3,"cnn","CNN_Newsroom_With_Ana_Cabrera",18,2020
NA,NA,"cnn","CNN_Newsroom_With_Ana_Cabrera",19,2020
0,1,"cnn","CNN_Newsroom_With_Ana_Cabrera",20,2020
NA,NA,"cnn","CNN_Newsroom_With_Ana_Cabrera",21,2020
NA,NA,"cnn","CNN_Newsroom_With_Ana_Cabrera",22,2020
NA,NA,"cnn","CNN_Newsroom_With_Ana_Cabrera",23,2020
NA,NA,"cnn","CNN_Newsroom_With_Ana_Cabrera",24,2020
NA,NA,"cnn","CNN_Newsroom_With_Ana_Cabrera",25,2020
0,2,"cnn","CNN_Newsroom_With_Ana_Cabrera",26,2020
0,3,"cnn","CNN_Newsroom_With_Ana_Cabrera",27,2020
0,3,"cnn","CNN_Newsroom_With_Ana_Cabrera",28,2020
0,4,"cnn","CNN_Newsroom_With_Ana_Cabrera",29,2020
0,1,"cnn","CNN_Newsroom_With_Ana_Cabrera",30,2020
0,1,"cnn","CNN_Newsroom_With_Ana_Cabrera",31,2020
NA,NA,"cnn","CNN_Newsroom_With_Ana_Cabrera",32,2020
0,10,"cnn","CNN_Newsroom_With_Ana_Cabrera",33,2020
0,4,"cnn","CNN_Newsroom_With_Ana_Cabrera",34,2020
0,1,"cnn","CNN_Newsroom_With_Ana_Cabrera",35,2020
0,9,"cnn","CNN_Newsroom_With_Ana_Cabrera",36,2020
0,7,"cnn","CNN_Newsroom_With_Ana_Cabrera",37,2020
NA,NA,"cnn","CNN_Newsroom_With_Ana_Cabrera",38,2020
0,2,"cnn","CNN_Newsroom_With_Ana_Cabrera",39,2020
0,2,"cnn","CNN_Newsroom_With_Ana_Cabrera",40,2020
0,11,"cnn","CNN_Newsroom_With_Ana_Cabrera",41,2020
0,7,"cnn","CNN_Newsroom_With_Ana_Cabrera",42,2020
0,11,"cnn","CNN_Newsroom_With_Ana_Cabrera",43,2020
NA,NA,"cnn","CNN_Newsroom_With_Ana_Cabrera",44,2020
0,4,"cnn","CNN_Newsroom_With_Ana_Cabrera",45,2020
0,19,"cnn","CNN_Newsroom_With_Ana_Cabrera",46,2020
0,15,"cnn","CNN_Newsroom_With_Ana_Cabrera",47,2020
0,4,"cnn","CNN_Newsroom_With_Ana_Cabrera",48,2020
NA,NA,"cnn","CNN_Newsroom_With_Ana_Cabrera",49,2020
0,1,"cnn","CNN_Newsroom_With_Ana_Cabrera",50,2020
0,23,"cnn","CNN_Newsroom_With_Ana_Cabrera",51,2020
0,5,"cnn","CNN_Newsroom_With_Ana_Cabrera",52,2020
NA,NA,"cnn","CNN_Newsroom_With_Ana_Cabrera",53,2020
0,3,"cnn","CNN_Newsroom_With_Brooke_Baldwin",9,2020
NA,NA,"cnn","CNN_Newsroom_With_Brooke_Baldwin",10,2020
0,6,"cnn","CNN_Newsroom_With_Brooke_Baldwin",11,2020
0,1,"cnn","CNN_Newsroom_With_Brooke_Baldwin",12,2020
0,2,"cnn","CNN_Newsroom_With_Brooke_Baldwin",13,2020
0,12,"cnn","CNN_Newsroom_With_Brooke_Baldwin",14,2020
0,5,"cnn","CNN_Newsroom_With_Brooke_Baldwin",15,2020
0,3,"cnn","CNN_Newsroom_With_Brooke_Baldwin",16,2020
0,21,"cnn","CNN_Newsroom_With_Brooke_Baldwin",17,2020
0,14,"cnn","CNN_Newsroom_With_Brooke_Baldwin",18,2020
0,16,"cnn","CNN_Newsroom_With_Brooke_Baldwin",19,2020
NA,NA,"cnn","CNN_Newsroom_With_Brooke_Baldwin",20,2020
0,8,"cnn","CNN_Newsroom_With_Brooke_Baldwin",21,2020
0,17,"cnn","CNN_Newsroom_With_Brooke_Baldwin",22,2020
NA,NA,"cnn","CNN_Newsroom_With_Brooke_Baldwin",23,2020
0,10,"cnn","CNN_Newsroom_With_Brooke_Baldwin",24,2020
0,3,"cnn","CNN_Newsroom_With_Brooke_Baldwin",25,2020
0,7,"cnn","CNN_Newsroom_With_Brooke_Baldwin",26,2020
0,15,"cnn","CNN_Newsroom_With_Brooke_Baldwin",27,2020
0,14,"cnn","CNN_Newsroom_With_Brooke_Baldwin",28,2020
0,9,"cnn","CNN_Newsroom_With_Brooke_Baldwin",29,2020
0,11,"cnn","CNN_Newsroom_With_Brooke_Baldwin",30,2020
0,33,"cnn","CNN_Newsroom_With_Brooke_Baldwin",31,2020
0,28,"cnn","CNN_Newsroom_With_Brooke_Baldwin",32,2020
NA,NA,"cnn","CNN_Newsroom_With_Brooke_Baldwin",33,2020
NA,NA,"cnn","CNN_Newsroom_With_Brooke_Baldwin",34,2020
NA,NA,"cnn","CNN_Newsroom_With_Brooke_Baldwin",35,2020
0,19,"cnn","CNN_Newsroom_With_Brooke_Baldwin",36,2020
0,8,"cnn","CNN_Newsroom_With_Brooke_Baldwin",37,2020
0,10,"cnn","CNN_Newsroom_With_Brooke_Baldwin",38,2020
NA,NA,"cnn","CNN_Newsroom_With_Brooke_Baldwin",39,2020
NA,NA,"cnn","CNN_Newsroom_With_Brooke_Baldwin",40,2020
NA,NA,"cnn","CNN_Newsroom_With_Brooke_Baldwin",41,2020
NA,NA,"cnn","CNN_Newsroom_With_Brooke_Baldwin",42,2020
NA,NA,"cnn","CNN_Newsroom_With_Brooke_Baldwin",43,2020
NA,NA,"cnn","CNN_Newsroom_With_Brooke_Baldwin",44,2020
0,11,"cnn","CNN_Newsroom_With_Brooke_Baldwin",45,2020
0,28,"cnn","CNN_Newsroom_With_Brooke_Baldwin",46,2020
0,11,"cnn","CNN_Newsroom_With_Brooke_Baldwin",47,2020
0,20,"cnn","CNN_Newsroom_With_Brooke_Baldwin",48,2020
0,10,"cnn","CNN_Newsroom_With_Brooke_Baldwin",49,2020
NA,NA,"cnn","CNN_Newsroom_With_Brooke_Baldwin",50,2020
0,19,"cnn","CNN_Newsroom_With_Brooke_Baldwin",51,2020
0,41,"cnn","CNN_Newsroom_With_Brooke_Baldwin",52,2020
0,2,"cnn","CNN_Newsroom_With_Brooke_Baldwin",53,2020
NA,NA,"cnn","CNN_Newsroom_With_Fredricka_Whitfield",9,2020
0,6,"cnn","CNN_Newsroom_With_Fredricka_Whitfield",10,2020
NA,NA,"cnn","CNN_Newsroom_With_Fredricka_Whitfield",11,2020
0,2,"cnn","CNN_Newsroom_With_Fredricka_Whitfield",12,2020
0,3,"cnn","CNN_Newsroom_With_Fredricka_Whitfield",13,2020
0,5,"cnn","CNN_Newsroom_With_Fredricka_Whitfield",14,2020
0,7,"cnn","CNN_Newsroom_With_Fredricka_Whitfield",15,2020
NA,NA,"cnn","CNN_Newsroom_With_Fredricka_Whitfield",16,2020
0,8,"cnn","CNN_Newsroom_With_Fredricka_Whitfield",17,2020
NA,NA,"cnn","CNN_Newsroom_With_Fredricka_Whitfield",18,2020
0,8,"cnn","CNN_Newsroom_With_Fredricka_Whitfield",19,2020
0,4,"cnn","CNN_Newsroom_With_Fredricka_Whitfield",20,2020
0,6,"cnn","CNN_Newsroom_With_Fredricka_Whitfield",21,2020
NA,NA,"cnn","CNN_Newsroom_With_Fredricka_Whitfield",22,2020
0,5,"cnn","CNN_Newsroom_With_Fredricka_Whitfield",23,2020
0,11,"cnn","CNN_Newsroom_With_Fredricka_Whitfield",24,2020
0,12,"cnn","CNN_Newsroom_With_Fredricka_Whitfield",25,2020
0,11,"cnn","CNN_Newsroom_With_Fredricka_Whitfield",26,2020
0,17,"cnn","CNN_Newsroom_With_Fredricka_Whitfield",27,2020
0,7,"cnn","CNN_Newsroom_With_Fredricka_Whitfield",28,2020
0,5,"cnn","CNN_Newsroom_With_Fredricka_Whitfield",29,2020
0,11,"cnn","CNN_Newsroom_With_Fredricka_Whitfield",30,2020
0,12,"cnn","CNN_Newsroom_With_Fredricka_Whitfield",31,2020
0,7,"cnn","CNN_Newsroom_With_Fredricka_Whitfield",32,2020
0,9,"cnn","CNN_Newsroom_With_Fredricka_Whitfield",33,2020
0,5,"cnn","CNN_Newsroom_With_Fredricka_Whitfield",34,2020
0,2,"cnn","CNN_Newsroom_With_Fredricka_Whitfield",35,2020
0,3,"cnn","CNN_Newsroom_With_Fredricka_Whitfield",36,2020
0,19,"cnn","CNN_Newsroom_With_Fredricka_Whitfield",37,2020
0,4,"cnn","CNN_Newsroom_With_Fredricka_Whitfield",38,2020
0,3,"cnn","CNN_Newsroom_With_Fredricka_Whitfield",39,2020
0,2,"cnn","CNN_Newsroom_With_Fredricka_Whitfield",40,2020
0,16,"cnn","CNN_Newsroom_With_Fredricka_Whitfield",41,2020
0,33,"cnn","CNN_Newsroom_With_Fredricka_Whitfield",42,2020
0,6,"cnn","CNN_Newsroom_With_Fredricka_Whitfield",43,2020
NA,NA,"cnn","CNN_Newsroom_With_Fredricka_Whitfield",44,2020
NA,NA,"cnn","CNN_Newsroom_With_Fredricka_Whitfield",45,2020
0,16,"cnn","CNN_Newsroom_With_Fredricka_Whitfield",46,2020
0,2,"cnn","CNN_Newsroom_With_Fredricka_Whitfield",47,2020
0,4,"cnn","CNN_Newsroom_With_Fredricka_Whitfield",48,2020
0,8,"cnn","CNN_Newsroom_With_Fredricka_Whitfield",49,2020
0,7,"cnn","CNN_Newsroom_With_Fredricka_Whitfield",50,2020
0,7,"cnn","CNN_Newsroom_With_Fredricka_Whitfield",51,2020
0,33,"cnn","CNN_Newsroom_With_Fredricka_Whitfield",52,2020
NA,NA,"cnn","CNN_Newsroom_With_Fredricka_Whitfield",53,2020
NA,NA,"cnn","CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",9,2020
NA,NA,"cnn","CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",10,2020
0,6,"cnn","CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",11,2020
0,2,"cnn","CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",12,2020
0,6,"cnn","CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",13,2020
0,22,"cnn","CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",14,2020
0,20,"cnn","CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",15,2020
0,24,"cnn","CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",16,2020
0,28,"cnn","CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",17,2020
0,25,"cnn","CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",18,2020
0,17,"cnn","CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",19,2020
0,13,"cnn","CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",20,2020
0,4,"cnn","CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",21,2020
NA,NA,"cnn","CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",22,2020
0,2,"cnn","CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",23,2020
0,10,"cnn","CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",24,2020
0,23,"cnn","CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",25,2020
0,24,"cnn","CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",26,2020
0,17,"cnn","CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",27,2020
0,37,"cnn","CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",28,2020
0,24,"cnn","CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",29,2020
0,40,"cnn","CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",30,2020
0,22,"cnn","CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",31,2020
0,47,"cnn","CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",32,2020
0,12,"cnn","CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",33,2020
0,23,"cnn","CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",34,2020
0,3,"cnn","CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",35,2020
0,29,"cnn","CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",36,2020
0,15,"cnn","CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",37,2020
0,6,"cnn","CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",38,2020
0,3,"cnn","CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",39,2020
0,40,"cnn","CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",40,2020
0,21,"cnn","CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",41,2020
0,23,"cnn","CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",42,2020
0,15,"cnn","CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",43,2020
0,15,"cnn","CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",44,2020
0,15,"cnn","CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",45,2020
0,34,"cnn","CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",46,2020
0,45,"cnn","CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",47,2020
0,12,"cnn","CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",48,2020
0,6,"cnn","CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",49,2020
0,18,"cnn","CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",50,2020
0,34,"cnn","CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",51,2020
0,36,"cnn","CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",52,2020
0,4,"cnn","CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",53,2020
NA,NA,"cnn","CNN_Newsroom_With_Victor_Blackwell_and_Christi_Paul",9,2020
0,5,"cnn","CNN_Newsroom_With_Victor_Blackwell_and_Christi_Paul",10,2020
0,2,"cnn","CNN_Newsroom_With_Victor_Blackwell_and_Christi_Paul",11,2020
0,1,"cnn","CNN_Newsroom_With_Victor_Blackwell_and_Christi_Paul",12,2020
NA,NA,"cnn","CNN_Newsroom_With_Victor_Blackwell_and_Christi_Paul",13,2020
0,2,"cnn","CNN_Newsroom_With_Victor_Blackwell_and_Christi_Paul",14,2020
0,1,"cnn","CNN_Newsroom_With_Victor_Blackwell_and_Christi_Paul",15,2020
0,6,"cnn","CNN_Newsroom_With_Victor_Blackwell_and_Christi_Paul",16,2020
NA,NA,"cnn","CNN_Newsroom_With_Victor_Blackwell_and_Christi_Paul",17,2020
0,1,"cnn","CNN_Newsroom_With_Victor_Blackwell_and_Christi_Paul",18,2020
0,2,"cnn","CNN_Newsroom_With_Victor_Blackwell_and_Christi_Paul",19,2020
NA,NA,"cnn","CNN_Newsroom_With_Victor_Blackwell_and_Christi_Paul",20,2020
0,2,"cnn","CNN_Newsroom_With_Victor_Blackwell_and_Christi_Paul",21,2020
NA,NA,"cnn","CNN_Newsroom_With_Victor_Blackwell_and_Christi_Paul",22,2020
NA,NA,"cnn","CNN_Newsroom_With_Victor_Blackwell_and_Christi_Paul",23,2020
NA,NA,"cnn","CNN_Newsroom_With_Victor_Blackwell_and_Christi_Paul",24,2020
0,1,"cnn","CNN_Newsroom_With_Victor_Blackwell_and_Christi_Paul",25,2020
NA,NA,"cnn","CNN_Newsroom_With_Victor_Blackwell_and_Christi_Paul",26,2020
NA,NA,"cnn","CNN_Newsroom_With_Victor_Blackwell_and_Christi_Paul",27,2020
0,3,"cnn","CNN_Newsroom_With_Victor_Blackwell_and_Christi_Paul",28,2020
NA,NA,"cnn","CNN_Newsroom_With_Victor_Blackwell_and_Christi_Paul",29,2020
NA,NA,"cnn","CNN_Newsroom_With_Victor_Blackwell_and_Christi_Paul",30,2020
0,2,"cnn","CNN_Newsroom_With_Victor_Blackwell_and_Christi_Paul",31,2020
NA,NA,"cnn","CNN_Newsroom_With_Victor_Blackwell_and_Christi_Paul",32,2020
NA,NA,"cnn","CNN_Newsroom_With_Victor_Blackwell_and_Christi_Paul",33,2020
NA,NA,"cnn","CNN_Newsroom_With_Victor_Blackwell_and_Christi_Paul",34,2020
NA,NA,"cnn","CNN_Newsroom_With_Victor_Blackwell_and_Christi_Paul",35,2020
0,4,"cnn","CNN_Newsroom_With_Victor_Blackwell_and_Christi_Paul",36,2020
NA,NA,"cnn","CNN_Newsroom_With_Victor_Blackwell_and_Christi_Paul",37,2020
NA,NA,"cnn","CNN_Newsroom_With_Victor_Blackwell_and_Christi_Paul",38,2020
NA,NA,"cnn","CNN_Newsroom_With_Victor_Blackwell_and_Christi_Paul",39,2020
NA,NA,"cnn","CNN_Newsroom_With_Victor_Blackwell_and_Christi_Paul",40,2020
NA,NA,"cnn","CNN_Newsroom_With_Victor_Blackwell_and_Christi_Paul",41,2020
0,3,"cnn","CNN_Newsroom_With_Victor_Blackwell_and_Christi_Paul",42,2020
NA,NA,"cnn","CNN_Newsroom_With_Victor_Blackwell_and_Christi_Paul",43,2020
NA,NA,"cnn","CNN_Newsroom_With_Victor_Blackwell_and_Christi_Paul",44,2020
NA,NA,"cnn","CNN_Newsroom_With_Victor_Blackwell_and_Christi_Paul",45,2020
NA,NA,"cnn","CNN_Newsroom_With_Victor_Blackwell_and_Christi_Paul",46,2020
0,1,"cnn","CNN_Newsroom_With_Victor_Blackwell_and_Christi_Paul",47,2020
NA,NA,"cnn","CNN_Newsroom_With_Victor_Blackwell_and_Christi_Paul",48,2020
0,4,"cnn","CNN_Newsroom_With_Victor_Blackwell_and_Christi_Paul",49,2020
0,1,"cnn","CNN_Newsroom_With_Victor_Blackwell_and_Christi_Paul",50,2020
NA,NA,"cnn","CNN_Newsroom_With_Victor_Blackwell_and_Christi_Paul",51,2020
0,4,"cnn","CNN_Newsroom_With_Victor_Blackwell_and_Christi_Paul",52,2020
NA,NA,"cnn","CNN_Newsroom_With_Victor_Blackwell_and_Christi_Paul",53,2020
NA,NA,"cnn","CNN_Right_Now_With_Brianna_Keilar",9,2020
NA,NA,"cnn","CNN_Right_Now_With_Brianna_Keilar",10,2020
0,7,"cnn","CNN_Right_Now_With_Brianna_Keilar",11,2020
0,7,"cnn","CNN_Right_Now_With_Brianna_Keilar",12,2020
NA,NA,"cnn","CNN_Right_Now_With_Brianna_Keilar",13,2020
NA,NA,"cnn","CNN_Right_Now_With_Brianna_Keilar",14,2020
0,1,"cnn","CNN_Right_Now_With_Brianna_Keilar",15,2020
NA,NA,"cnn","CNN_Right_Now_With_Brianna_Keilar",16,2020
NA,NA,"cnn","CNN_Right_Now_With_Brianna_Keilar",17,2020
NA,NA,"cnn","CNN_Right_Now_With_Brianna_Keilar",18,2020
NA,NA,"cnn","CNN_Right_Now_With_Brianna_Keilar",19,2020
NA,NA,"cnn","CNN_Right_Now_With_Brianna_Keilar",20,2020
NA,NA,"cnn","CNN_Right_Now_With_Brianna_Keilar",21,2020
NA,NA,"cnn","CNN_Right_Now_With_Brianna_Keilar",22,2020
NA,NA,"cnn","CNN_Right_Now_With_Brianna_Keilar",23,2020
NA,NA,"cnn","CNN_Right_Now_With_Brianna_Keilar",24,2020
NA,NA,"cnn","CNN_Right_Now_With_Brianna_Keilar",25,2020
NA,NA,"cnn","CNN_Right_Now_With_Brianna_Keilar",26,2020
NA,NA,"cnn","CNN_Right_Now_With_Brianna_Keilar",27,2020
NA,NA,"cnn","CNN_Right_Now_With_Brianna_Keilar",28,2020
NA,NA,"cnn","CNN_Right_Now_With_Brianna_Keilar",29,2020
NA,NA,"cnn","CNN_Right_Now_With_Brianna_Keilar",30,2020
NA,NA,"cnn","CNN_Right_Now_With_Brianna_Keilar",31,2020
NA,NA,"cnn","CNN_Right_Now_With_Brianna_Keilar",32,2020
NA,NA,"cnn","CNN_Right_Now_With_Brianna_Keilar",33,2020
NA,NA,"cnn","CNN_Right_Now_With_Brianna_Keilar",34,2020
NA,NA,"cnn","CNN_Right_Now_With_Brianna_Keilar",35,2020
NA,NA,"cnn","CNN_Right_Now_With_Brianna_Keilar",36,2020
NA,NA,"cnn","CNN_Right_Now_With_Brianna_Keilar",37,2020
NA,NA,"cnn","CNN_Right_Now_With_Brianna_Keilar",38,2020
NA,NA,"cnn","CNN_Right_Now_With_Brianna_Keilar",39,2020
NA,NA,"cnn","CNN_Right_Now_With_Brianna_Keilar",40,2020
NA,NA,"cnn","CNN_Right_Now_With_Brianna_Keilar",41,2020
NA,NA,"cnn","CNN_Right_Now_With_Brianna_Keilar",42,2020
NA,NA,"cnn","CNN_Right_Now_With_Brianna_Keilar",43,2020
NA,NA,"cnn","CNN_Right_Now_With_Brianna_Keilar",44,2020
0,24,"cnn","CNN_Right_Now_With_Brianna_Keilar",45,2020
0,14,"cnn","CNN_Right_Now_With_Brianna_Keilar",46,2020
NA,NA,"cnn","CNN_Right_Now_With_Brianna_Keilar",47,2020
NA,NA,"cnn","CNN_Right_Now_With_Brianna_Keilar",48,2020
0,1,"cnn","CNN_Right_Now_With_Brianna_Keilar",49,2020
0,33,"cnn","CNN_Right_Now_With_Brianna_Keilar",50,2020
NA,NA,"cnn","CNN_Right_Now_With_Brianna_Keilar",51,2020
NA,NA,"cnn","CNN_Right_Now_With_Brianna_Keilar",52,2020
NA,NA,"cnn","CNN_Right_Now_With_Brianna_Keilar",53,2020
NA,NA,"cnn","CNN_Special_Report",9,2020
NA,NA,"cnn","CNN_Special_Report",10,2020
NA,NA,"cnn","CNN_Special_Report",11,2020
NA,NA,"cnn","CNN_Special_Report",12,2020
NA,NA,"cnn","CNN_Special_Report",13,2020
NA,NA,"cnn","CNN_Special_Report",14,2020
NA,NA,"cnn","CNN_Special_Report",15,2020
NA,NA,"cnn","CNN_Special_Report",16,2020
NA,NA,"cnn","CNN_Special_Report",17,2020
NA,NA,"cnn","CNN_Special_Report",18,2020
NA,NA,"cnn","CNN_Special_Report",19,2020
NA,NA,"cnn","CNN_Special_Report",20,2020
3,18,"cnn","CNN_Special_Report",21,2020
NA,NA,"cnn","CNN_Special_Report",22,2020
NA,NA,"cnn","CNN_Special_Report",23,2020
0,4,"cnn","CNN_Special_Report",24,2020
NA,NA,"cnn","CNN_Special_Report",25,2020
0,2,"cnn","CNN_Special_Report",26,2020
0,9,"cnn","CNN_Special_Report",27,2020
NA,NA,"cnn","CNN_Special_Report",28,2020
1,24,"cnn","CNN_Special_Report",29,2020
NA,NA,"cnn","CNN_Special_Report",30,2020
NA,NA,"cnn","CNN_Special_Report",31,2020
NA,NA,"cnn","CNN_Special_Report",32,2020
NA,NA,"cnn","CNN_Special_Report",33,2020
NA,NA,"cnn","CNN_Special_Report",34,2020
NA,NA,"cnn","CNN_Special_Report",35,2020
0,8,"cnn","CNN_Special_Report",36,2020
0,7,"cnn","CNN_Special_Report",37,2020
NA,NA,"cnn","CNN_Special_Report",38,2020
1,3,"cnn","CNN_Special_Report",39,2020
NA,NA,"cnn","CNN_Special_Report",40,2020
0,1,"cnn","CNN_Special_Report",41,2020
0,5,"cnn","CNN_Special_Report",42,2020
1,6,"cnn","CNN_Special_Report",43,2020
0,1,"cnn","CNN_Special_Report",44,2020
NA,NA,"cnn","CNN_Special_Report",45,2020
NA,NA,"cnn","CNN_Special_Report",46,2020
NA,NA,"cnn","CNN_Special_Report",47,2020
NA,NA,"cnn","CNN_Special_Report",48,2020
NA,NA,"cnn","CNN_Special_Report",49,2020
NA,NA,"cnn","CNN_Special_Report",50,2020
NA,NA,"cnn","CNN_Special_Report",51,2020
0,12,"cnn","CNN_Special_Report",52,2020
NA,NA,"cnn","CNN_Special_Report",53,2020
NA,NA,"cnn","CNN_Tonight_with_Don_Lemon",9,2020
NA,NA,"cnn","CNN_Tonight_with_Don_Lemon",10,2020
NA,NA,"cnn","CNN_Tonight_with_Don_Lemon",11,2020
0,13,"cnn","CNN_Tonight_with_Don_Lemon",12,2020
0,15,"cnn","CNN_Tonight_with_Don_Lemon",13,2020
0,9,"cnn","CNN_Tonight_with_Don_Lemon",14,2020
0,8,"cnn","CNN_Tonight_with_Don_Lemon",15,2020
0,37,"cnn","CNN_Tonight_with_Don_Lemon",16,2020
0,16,"cnn","CNN_Tonight_with_Don_Lemon",17,2020
0,7,"cnn","CNN_Tonight_with_Don_Lemon",18,2020
0,41,"cnn","CNN_Tonight_with_Don_Lemon",19,2020
0,33,"cnn","CNN_Tonight_with_Don_Lemon",20,2020
0,6,"cnn","CNN_Tonight_with_Don_Lemon",21,2020
0,23,"cnn","CNN_Tonight_with_Don_Lemon",22,2020
0,2,"cnn","CNN_Tonight_with_Don_Lemon",23,2020
0,1,"cnn","CNN_Tonight_with_Don_Lemon",24,2020
0,14,"cnn","CNN_Tonight_with_Don_Lemon",25,2020
0,61,"cnn","CNN_Tonight_with_Don_Lemon",26,2020
0,2,"cnn","CNN_Tonight_with_Don_Lemon",27,2020
0,36,"cnn","CNN_Tonight_with_Don_Lemon",28,2020
0,34,"cnn","CNN_Tonight_with_Don_Lemon",29,2020
0,22,"cnn","CNN_Tonight_with_Don_Lemon",30,2020
0,28,"cnn","CNN_Tonight_with_Don_Lemon",31,2020
0,5,"cnn","CNN_Tonight_with_Don_Lemon",32,2020
0,7,"cnn","CNN_Tonight_with_Don_Lemon",33,2020
0,8,"cnn","CNN_Tonight_with_Don_Lemon",34,2020
0,48,"cnn","CNN_Tonight_with_Don_Lemon",35,2020
0,6,"cnn","CNN_Tonight_with_Don_Lemon",36,2020
0,21,"cnn","CNN_Tonight_with_Don_Lemon",37,2020
0,41,"cnn","CNN_Tonight_with_Don_Lemon",38,2020
0,29,"cnn","CNN_Tonight_with_Don_Lemon",39,2020
0,115,"cnn","CNN_Tonight_with_Don_Lemon",40,2020
0,40,"cnn","CNN_Tonight_with_Don_Lemon",41,2020
0,60,"cnn","CNN_Tonight_with_Don_Lemon",42,2020
0,20,"cnn","CNN_Tonight_with_Don_Lemon",43,2020
0,92,"cnn","CNN_Tonight_with_Don_Lemon",44,2020
NA,NA,"cnn","CNN_Tonight_with_Don_Lemon",45,2020
0,32,"cnn","CNN_Tonight_with_Don_Lemon",46,2020
0,16,"cnn","CNN_Tonight_with_Don_Lemon",47,2020
0,16,"cnn","CNN_Tonight_with_Don_Lemon",48,2020
0,26,"cnn","CNN_Tonight_with_Don_Lemon",49,2020
0,21,"cnn","CNN_Tonight_with_Don_Lemon",50,2020
0,51,"cnn","CNN_Tonight_with_Don_Lemon",51,2020
0,5,"cnn","CNN_Tonight_with_Don_Lemon",52,2020
0,6,"cnn","CNN_Tonight_with_Don_Lemon",53,2020
NA,NA,"cnn","CNN_Tonight_With_Don_Lemon",9,2020
0,21,"cnn","CNN_Tonight_With_Don_Lemon",10,2020
